date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:23	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.5f9.delayed	(from https://www.hurrcollective.com/designers)
12:47:23	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.5fb.delayed	(from https://www.hurrcollective.com/collections/clothing)
12:47:23	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.5fc.delayed	(from https://www.hurrcollective.com/collections/dresses)
12:47:24	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.5fd.delayed	(from https://www.hurrcollective.com/collections/bags)
12:47:24	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.5fe.delayed	(from https://www.hurrcollective.com/collections/accessories)
12:47:25	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.628.delayed	(from https://www.hurrcollective.com/edits)
12:47:26	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.629.delayed	(from https://www.hurrcollective.com/collections/resale)
12:47:26	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.62e.delayed	(from https://www.hurrcollective.com/lenders)
12:47:27	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.63e.delayed	(from https://www.hurrcollective.com/edits/the-ski-edit)
12:47:28	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.661.delayed	(from https://www.hurrcollective.com/refer-a-friend)
12:47:29	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.662.delayed	(from https://www.hurrcollective.com/about-us)
12:47:29	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.664.delayed	(from https://www.hurrcollective.com/sustainability)
12:47:29	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.665.delayed	(from https://www.hurrcollective.com/community)
12:47:29	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.667.delayed	(from https://www.hurrcollective.com/press)
12:47:29	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.669.delayed	(from https://www.hurrcollective.com/careers)
12:47:30	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.66a.delayed	(from https://www.hurrcollective.com/terms-of-service)
12:47:30	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.66b.delayed	(from https://www.hurrcollective.com/privacy-policy)
12:47:30	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.66c.delayed	(from https://www.hurrcollective.com/cookie-policy)
12:47:30	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.66d.delayed	(from https://www.hurrcollective.com/selfridges)
12:47:31	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.66e.delayed	(from https://www.hurrcollective.com/collections/shoes)
12:47:31	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.66f.delayed	(from https://www.hurrcollective.com/designers/the-vampire-s-wife)
12:47:32	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.670.delayed	(from https://www.hurrcollective.com/designers/rixo-london)
12:47:32	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.671.delayed	(from https://www.hurrcollective.com/designers/self-portrait)
12:47:33	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.672.delayed	(from https://www.hurrcollective.com/designers/saloni)
12:47:33	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.673.delayed	(from https://www.hurrcollective.com/designers/16arlington)
12:47:34	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.674.delayed	(from https://www.hurrcollective.com/collections/jumpsuits)
12:47:34	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.675.delayed	(from https://www.hurrcollective.com/collections/tops)
12:47:34	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.676.delayed	(from https://www.hurrcollective.com/collections/bottoms)
12:47:35	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.677.delayed	(from https://www.hurrcollective.com/collections/outerwear)
12:47:35	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.679.delayed	(from https://www.hurrcollective.com/search?listing%5Bsearch_for%5D=belts)
12:47:36	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.67a.delayed	(from https://www.hurrcollective.com/edits/the-jewellery-edit)
12:47:36	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.67b.delayed	(from https://www.hurrcollective.com/search?listing%5Bsearch_for%5D=scarf)
12:47:36	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.67c.delayed	(from https://www.hurrcollective.com/search?listing%5Bsearch_for%5D=sunglasses)
12:47:37	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.67d.delayed	(from https://www.hurrcollective.com/search?listing%5Bsearch_for%5D=wallets)
12:47:46	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.67f.delayed	(from https://www.hurrcollective.com/how-to-lend)
12:47:47	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.680.delayed	(from https://www.hurrcollective.com/edits/the-nap-edit)
12:47:47	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.681.delayed	(from https://www.hurrcollective.com/edits/knitwear)
12:47:48	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.682.delayed	(from https://www.hurrcollective.com/edits/aw23-executive-suite)
12:47:50	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6e3.delayed	(from https://www.hurrcollective.com/brands)
12:47:50	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6e4.delayed	(from https://www.hurrcollective.com/designers/a-cloud-a434ad41-1169-4a84-9662-40b860415c3c)
12:47:51	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6e5.delayed	(from https://www.hurrcollective.com/designers/a-star-is-born)
12:47:51	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6e7.delayed	(from https://www.hurrcollective.com/designers/a-l-c)
12:47:52	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6e8.delayed	(from https://www.hurrcollective.com/designers/a-p-c)
12:47:52	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6e9.delayed	(from https://www.hurrcollective.com/designers/a-w-a-k-e)
12:47:52	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6ea.delayed	(from https://www.hurrcollective.com/designers/abercrombie-fitch)
12:47:53	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6eb.delayed	(from https://www.hurrcollective.com/designers/acheval-pampa)
12:47:53	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6ec.delayed	(from https://www.hurrcollective.com/designers/acler)
12:47:54	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6ed.delayed	(from https://www.hurrcollective.com/designers/acne-studios)
12:47:54	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6ee.delayed	(from https://www.hurrcollective.com/designers/adam-lippes)
12:47:55	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6ef.delayed	(from https://www.hurrcollective.com/designers/ader-error)
12:47:55	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6f0.delayed	(from https://www.hurrcollective.com/designers/adrianna-papell)
12:47:56	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6f1.delayed	(from https://www.hurrcollective.com/designers/ag-jeans)
12:47:56	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6f2.delayed	(from https://www.hurrcollective.com/designers/aggi)
12:47:57	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6f3.delayed	(from https://www.hurrcollective.com/designers/agolde)
12:47:58	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6f4.delayed	(from https://www.hurrcollective.com/designers/agua-by-agua-bendita)
12:47:58	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6f5.delayed	(from https://www.hurrcollective.com/designers/aidan-mattox)
12:47:59	0/-1	---M--	302	error ('')			https://www.hurrcollective.com/users/auth/facebook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/users/auth/facebook.6f6.delayed	(from https://www.hurrcollective.com/designers/aje)
12:50:37	276216/276216	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:19%20GMT	https://www.hurrcollective.com/designers/ellery	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/ellery	(from https://www.hurrcollective.com/designers)
12:50:44	276205/276205	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:30%20GMT	https://www.hurrcollective.com/designers/ellme	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/ellme	(from https://www.hurrcollective.com/designers)
12:50:46	276325/276325	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:30%20GMT	https://www.hurrcollective.com/designers/emilia-wickstead	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/emilia-wickstead	(from https://www.hurrcollective.com/designers)
12:50:53	276241/276241	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:38%20GMT	https://www.hurrcollective.com/designers/elliatt	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/elliatt	(from https://www.hurrcollective.com/designers)
12:50:57	276249/276249	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:44%20GMT	https://www.hurrcollective.com/designers/emma-cook	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/emma-cook	(from https://www.hurrcollective.com/designers)
12:50:57	276305/276305	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:44%20GMT	https://www.hurrcollective.com/designers/emily-lovelock	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/emily-lovelock	(from https://www.hurrcollective.com/designers)
12:51:07	276240/276240	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:55%20GMT	https://www.hurrcollective.com/designers/equipment	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/equipment	(from https://www.hurrcollective.com/designers)
12:51:10	276711/276711	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:56%20GMT	https://www.hurrcollective.com/designers/emporio-armani	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/emporio-armani	(from https://www.hurrcollective.com/designers)
12:51:11	276238/276238	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:56%20GMT	https://www.hurrcollective.com/designers/ephemera	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/ephemera	(from https://www.hurrcollective.com/designers)
12:51:18	276305/276305	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:50:56%20GMT	https://www.hurrcollective.com/designers/endless-summer	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/endless-summer	(from https://www.hurrcollective.com/designers)
12:51:19	276575/276575	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:51:08%20GMT	https://www.hurrcollective.com/designers/erdem-x-h-m	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/erdem-x-h-m	(from https://www.hurrcollective.com/designers)
12:51:19	276328/276328	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:51:05%20GMT	https://www.hurrcollective.com/designers/erdem	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/erdem	(from https://www.hurrcollective.com/designers)
12:51:27	276279/276279	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:51:17%20GMT	https://www.hurrcollective.com/designers/esse-studio	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/esse-studio	(from https://www.hurrcollective.com/designers)
12:51:27	276159/276159	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:51:17%20GMT	https://www.hurrcollective.com/designers/escada	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/escada	(from https://www.hurrcollective.com/designers)
12:51:40	276184/276184	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:51:20%20GMT	https://www.hurrcollective.com/designers/erl	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/erl	(from https://www.hurrcollective.com/designers)
12:52:00	276367/276367	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:51:25%20GMT	https://www.hurrcollective.com/designers/essential-antwerp	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/essential-antwerp	(from https://www.hurrcollective.com/designers)
12:52:04	276261/276261	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:51:26%20GMT	https://www.hurrcollective.com/designers/essentials	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/essentials	(from https://www.hurrcollective.com/designers)
12:52:07	276249/276249	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:51:25%20GMT	https://www.hurrcollective.com/designers/erin-snow	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/erin-snow	(from https://www.hurrcollective.com/designers)
12:52:54	276215/276215	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:52:43%20GMT	https://www.hurrcollective.com/designers/f-ilkk	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/f-ilkk	(from https://www.hurrcollective.com/designers)
12:52:58	276326/276326	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:52:45%20GMT	https://www.hurrcollective.com/designers/eywasouls-malibu	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/eywasouls-malibu	(from https://www.hurrcollective.com/designers)
12:53:09	276447/276447	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:52:51%20GMT	https://www.hurrcollective.com/designers/f-r-s-for-restless-sleepers	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/f-r-s-for-restless-sleepers	(from https://www.hurrcollective.com/designers)
12:53:35	276316/276316	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:52:56%20GMT	https://www.hurrcollective.com/designers/fabienne-chapot	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/fabienne-chapot	(from https://www.hurrcollective.com/designers)
12:53:57	276345/276345	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:52:56%20GMT	https://www.hurrcollective.com/designers/fabulous-agillita	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/fabulous-agillita	(from https://www.hurrcollective.com/designers)
12:54:08	276282/276282	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:53:49%20GMT	https://www.hurrcollective.com/designers/farai-london	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/farai-london	(from https://www.hurrcollective.com/designers)
12:54:11	276238/276238	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:53:49%20GMT	https://www.hurrcollective.com/designers/farm-rio	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/farm-rio	(from https://www.hurrcollective.com/designers)
12:54:14	276228/276228	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:53:52%20GMT	https://www.hurrcollective.com/designers/farmrio	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/farmrio	(from https://www.hurrcollective.com/designers)
12:54:26	276338/276338	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:54:07%20GMT	https://www.hurrcollective.com/designers/fashion-to-figure	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/fashion-to-figure	(from https://www.hurrcollective.com/designers)
12:54:36	276349/276349	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:54:22%20GMT	https://www.hurrcollective.com/designers/fenn-wright-manson	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/fenn-wright-manson	(from https://www.hurrcollective.com/designers)
12:54:38	276328/276328	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:54:23%20GMT	https://www.hurrcollective.com/designers/fendi	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/fendi	(from https://www.hurrcollective.com/designers)
12:59:47	276315/276315	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:34%20GMT	https://www.hurrcollective.com/designers/bronx-and-banco	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/bronx-and-banco	(from https://www.hurrcollective.com/designers)
12:59:47	276363/276363	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:34%20GMT	https://www.hurrcollective.com/designers/brogger-30377a43-9d66-4a07-9962-b1d312e8790f	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/brogger-30377a43-9d66-4a07-9962-b1d312e8790f	(from https://www.hurrcollective.com/designers)
12:59:48	276326/276326	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:34%20GMT	https://www.hurrcollective.com/designers/brock-collection	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/brock-collection	(from https://www.hurrcollective.com/designers)
12:59:48	276330/276330	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:34%20GMT	https://www.hurrcollective.com/designers/bridewalk-couture	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/bridewalk-couture	(from https://www.hurrcollective.com/designers)
12:59:57	276206/276206	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:45%20GMT	https://www.hurrcollective.com/designers/brora	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/brora	(from https://www.hurrcollective.com/designers)
12:59:59	276309/276309	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:46%20GMT	https://www.hurrcollective.com/designers/burberry	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/burberry	(from https://www.hurrcollective.com/designers)
13:00:03	276287/276287	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:48%20GMT	https://www.hurrcollective.com/designers/bvlgari	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/bvlgari	(from https://www.hurrcollective.com/designers)
13:00:03	276216/276216	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:45%20GMT	https://www.hurrcollective.com/designers/browns	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/browns	(from https://www.hurrcollective.com/designers)
13:00:05	276216/276216	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:55%20GMT	https://www.hurrcollective.com/designers/by-far	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/by-far	(from https://www.hurrcollective.com/designers)
13:00:08	276376/276376	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2007:59:57%20GMT	https://www.hurrcollective.com/designers/by-iris-a39d4bf0-ac81-448b-b72f-e33c18aa2627	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/by-iris-a39d4bf0-ac81-448b-b72f-e33c18aa2627	(from https://www.hurrcollective.com/designers)
13:00:14	276256/276256	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:02%20GMT	https://www.hurrcollective.com/designers/by-johnny	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/by-johnny	(from https://www.hurrcollective.com/designers)
13:00:14	276794/276794	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:03%20GMT	https://www.hurrcollective.com/designers/by-malene-birger	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/by-malene-birger	(from https://www.hurrcollective.com/designers)
13:00:15	276235/276235	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:02%20GMT	https://www.hurrcollective.com/designers/by-iris	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/by-iris	(from https://www.hurrcollective.com/designers)
13:00:17	276249/276249	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:06%20GMT	https://www.hurrcollective.com/designers/by-malina	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/by-malina	(from https://www.hurrcollective.com/designers)
13:00:23	276260/276260	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:12%20GMT	https://www.hurrcollective.com/designers/by-the-way	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/by-the-way	(from https://www.hurrcollective.com/designers)
13:00:24	276226/276226	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:12%20GMT	https://www.hurrcollective.com/designers/bytimo	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/bytimo	(from https://www.hurrcollective.com/designers)
13:00:24	276338/276338	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:12%20GMT	https://www.hurrcollective.com/designers/c-meo-collective	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/c-meo-collective	(from https://www.hurrcollective.com/designers)
13:00:25	276347/276347	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:15%20GMT	https://www.hurrcollective.com/designers/cabbages-roses	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/cabbages-roses	(from https://www.hurrcollective.com/designers)
13:00:31	276216/276216	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:21%20GMT	https://www.hurrcollective.com/designers/cafune	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/cafune	(from https://www.hurrcollective.com/designers)
13:00:32	276309/276309	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:21%20GMT	https://www.hurrcollective.com/designers/calvin-klein	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/calvin-klein	(from https://www.hurrcollective.com/designers)
13:00:33	276238/276238	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:22%20GMT	https://www.hurrcollective.com/designers/cami-nyc	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/cami-nyc	(from https://www.hurrcollective.com/designers)
13:00:34	276294/276294	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:23%20GMT	https://www.hurrcollective.com/designers/camila-coelho	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/camila-coelho	(from https://www.hurrcollective.com/designers)
13:00:38	276227/276227	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jan%202024%2008:00:28%20GMT	https://www.hurrcollective.com/designers/camilla	D:/my-projects/htTrack/Rent/www.hurrcollective.com/designers/camilla	(from https://www.hurrcollective.com/designers)
